ID_Colegio,Institucion,Municipio,Etapa,Tipo,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5
125807000257,IED MONSEÑOR AGUSTIN GUTIERREZ,TIBIRITA,e5,Retos,Aclarar objetivos,Capacitación Docente,Estrategias Activas,Cohesión docente,Motivación docente
125807000257,IED MONSEÑOR AGUSTIN GUTIERREZ,TIBIRITA,e5,Sugerencias,Comunicación de Objetivos,Estrategias de Enseñanza,Capacitación Docente,Ajustes Documentales,Metas de Gestión
125807000257,IED MONSEÑOR AGUSTIN GUTIERREZ,TIBIRITA,e6,Logros,Modelo Pedagógico,Reflexión,Prácticas de Enseñanza,Evaluación,Herramientas Pedagógicas
125807000257,IED MONSEÑOR AGUSTIN GUTIERREZ,TIBIRITA,e6,Retos,Modelo Magistral,Evaluación Calificativa,Planeaciones Coherentes,Propuestas pedagógicas integradas,Enfoque Humanista
125807000257,IED MONSEÑOR AGUSTIN GUTIERREZ,TIBIRITA,e6,Sugerencias,Formación específica,Evaluación coherente,Co-creación entre docentes,Estrategias de aula,Análisis crítico de prácticas pedagógicas
225815000392,IED RURAL PUBENZA,TOCAIMA,e5,Logros,Reflexión Directiva,Cambio de Prácticas,Modelo Pedagógico,Auto reflexión,Diálogo Constructivo
225815000392,IED RURAL PUBENZA,TOCAIMA,e5,Retos,Escuchar asertivamente,Generar autonomía,Interacción docente-estudiante,Formación socioemocional,Espacios seguros
225815000392,IED RURAL PUBENZA,TOCAIMA,e5,Sugerencias,Modelo Pedagógico,Metas de Gestión,Comunicación de Objetivos,Calidad Educativa,Actualización PEI
225815000392,IED RURAL PUBENZA,TOCAIMA,e6,Logros,Modelo Pedagógico,Reflexión,Compromiso Docente,Espacios de Discusión,Resignificación
225815000392,IED RURAL PUBENZA,TOCAIMA,e6,Retos,Mejoramiento Institucional,Planeaciones Coherentes,Acompañamiento Experiencial,Participación Familiar,Clima Laboral
225815000392,IED RURAL PUBENZA,TOCAIMA,e6,Sugerencias,Acompañamiento docente,Mejora Continua,Trabajo colaborativo docente,Análisis de realidad,Estrategias activas
125815000401,IED HERNAN VENEGAS CARRILLO,TOCAIMA,e5,Logros,Modelo Pedagógico,Acompañamiento Docente,Diálogo Constructivo,Claridades Conceptuales,Mejora en Prácticas
125815000401,IED HERNAN VENEGAS CARRILLO,TOCAIMA,e5,Retos,Implementación del Modelo,Trabajo Reflexivo,Formación Socioemocional,Compromiso Docente,Actitud Docente
125815000401,IED HERNAN VENEGAS CARRILLO,TOCAIMA,e5,Sugerencias,Mejora de procesos,Metas de Gestión,Formación,Entusiasmo,Estudiantes
125815000401,IED HERNAN VENEGAS CARRILLO,TOCAIMA,e6,Logros,Modelo Pedagógico,Cambio Metodológico,Reflexión,Participación institucional,Clima escolar
125815000401,IED HERNAN VENEGAS CARRILLO,TOCAIMA,e6,Retos,Modelo Magistral,Mejoramiento Institucional,Motivación,Planeaciones pertinentes,Acompañamiento Experiencial
125815000401,IED HERNAN VENEGAS CARRILLO,TOCAIMA,e6,Sugerencias,Análisis y Reflexión,Planeaciones de Clase,Evaluación formativa,Mejora Continua,Acompañamiento docente
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e1,Logros,Armonización Teórica,Reflexión sobre Prácticas,Diversidad de Ideas,Modelo Pedagógico,Alineación con PEI
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e1,Retos,Modelo Pedagógico,Gestión Pedagógica,Aprendizaje Cooperativo,Factores Claves de Éxito,Reflexión Pedagógica
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Implementación,Instrumentos de Evaluación,Coherencia Curricular
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e2,Retos,Reflexión sobre Práctica,Modelo Pedagógico,Evaluación Educativa,Espacios Pedagógicos,Alineación de Prácticas
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e2,Sugerencias,Evaluación,Diagnóstico,Mejora Continua,Jornada Única,Participación Estudiantil
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e3,Logros,Reflexión Pedagógica,Práctica Reflexiva,Trabajo Colaborativo,Comunicación Efectiva,Crecimiento en la Praxis
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e3,Retos,Práctica Reflexiva,Comunidad Escolar,Acompañamiento Docente,Estrategias de Mejora,Resistencia Docente
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e3,Sugerencias,Mejora de Prácticas,Reflexión Colaborativa,Innovación Didáctica,Capacitación Docente,Sugerencias de Cambio
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e4,Logros,Neurociencias,Regulación de emociones,Habilidades Sociales,Compromiso Docente,Práctica Docente
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e4,Retos,Formación Docente,Neuroeducación,Plan Curricular,Implementación en el aula,Actualización Científica
225817000268,IED TÉCNICO INDUSTRIAL,TOCANCIPÁ,e4,Sugerencias,Regulación Emocional,Acompañamiento Docente,Neurociencias,Buenas Prácticas,Evaluación de Impacto
225817000021,IERD LA FUENTE,TOCANCIPÁ,e1,Logros,Reflexión sobre Prácticas,Desarrollo de Habilidades,Mejora Continua,Compromiso Curricular,Estrategias Institucionales
225817000021,IERD LA FUENTE,TOCANCIPÁ,e1,Retos,Articulación TIC,Diseño de Estrategias,Planeación Microcurricular,Modelo Pedagógico,Gestión Pedagógica
225817000021,IERD LA FUENTE,TOCANCIPÁ,e2,Logros,Planeación Curricular,Coherencia Curricular,Interacciones,Evaluación,Retroalimentación
225817000021,IERD LA FUENTE,TOCANCIPÁ,e2,Retos,Planeación Educativa,Diseño Curricular,Apoyo Docente,Espacios Pedagógicos,Estrategias de Éxito
225817000021,IERD LA FUENTE,TOCANCIPÁ,e2,Sugerencias,Planeación Holística,Transversalización,Modelo Pedagógico,Herramienta Diagnóstica,Jornada Única
225817000021,IERD LA FUENTE,TOCANCIPÁ,e3,Logros,Planeación y Evaluación,Reflexión Pedagógica,Práctica Reflexiva,Trabajo Colaborativo,Crecimiento en la Praxis
225817000021,IERD LA FUENTE,TOCANCIPÁ,e3,Retos,Reflexión Colaborativa,Acompañamiento Docente,Formación Continua,Estrategias Innovadoras,Práctica Reflexiva
225817000021,IERD LA FUENTE,TOCANCIPÁ,e3,Sugerencias,Reflexión Colaborativa,Mejora de Prácticas,Observaciones en Clase,Retroalimentación,Alineación Curricular
225817000021,IERD LA FUENTE,TOCANCIPÁ,e4,Logros,Neurociencias,Regulación de emociones,Práctica Educativa,Habilidades Sociales,Mindfulness
225817000021,IERD LA FUENTE,TOCANCIPÁ,e4,Retos,Integración Neurociencia,Formación Docente,Plan Curricular,Implementación en el aula,Actualización Científica
225817000021,IERD LA FUENTE,TOCANCIPÁ,e4,Sugerencias,Habilidades Emocionales,Acompañamiento Docente,Neurociencias,Buenas Prácticas,Evaluación de Impacto
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e1,Logros,Coherencia curricular,Pertinencia curricular,Estrategias de enseñanza,Evaluación,Ajuste de Modelo
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e1,Retos,Alineación Curricular,Organización Microcurricular,Modelo Pedagógico,Evaluación,Gestión Pedagógica
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e2,Logros,Planeación Curricular,Evaluación,Reflexión Pedagógica,Práctica de Enseñanza,Autoevaluación
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e2,Retos,Evaluación Educativa,Diseño de Instrumentos,Planeación Educativa,Secuencia Didáctica,Banco de Acciones Pedagógicas
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e2,Sugerencias,Participación Estudiantil,Alianzas,Gestión Integral,Modelo Pedagógico,Evaluación
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e3,Logros,Reflexión Sistemática,Práctica Reflexiva,Comunicación Efectiva,Trabajo Colaborativo,Crecimiento en la Praxis
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e3,Retos,Práctica Reflexiva,Resistencia Docente,Comunicación,Estrategias de Mejora,Cohesión Docente
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e3,Sugerencias,Mejora de Prácticas,Reflexión Colaborativa,Innovación Didáctica,Capacitación Docente,Sugerencias de Cambio
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e4,Logros,Neurociencias,Compromiso Docente,Capacitación Docente,Estrategias de Abordaje,Práctica Docente
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e4,Retos,Integración Neurociencia,Gestión Emocional,Actualización Científica,Apoyo familiar,Clima Laboral
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e4,Sugerencias,Proyectos de Aprendizaje,Colaboración Docente,Formación Continua,Neurociencias,Inteligencia Emocional
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e6,Logros,Reflexión,Transformación Pedagógica,Cambio Metodológico,Participación institucional,Clima escolar
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e6,Retos,Modelo Magistral,Propuestas pedagógicas integradas,Motivación,Enfoque Humanista,Acompañamiento Experiencial
125817000115,IED DE BACHILLERATO TÉCNICO COMERCIAL,TOCANCIPÁ,e6,Sugerencias,Análisis de realidad,Trabajo colaborativo docente,Estrategias activas,Mejora Continua,Acompañamiento docente
225823000041,IED  EL NARANJAL,TOPAIPÍ,e5,Logros,Motivación,Importancia del Plan de Formación,Coherencia en Planeaciones,Reflexión Directiva,Roles Clave
225823000041,IED  EL NARANJAL,TOPAIPÍ,e5,Retos,Implementación del Modelo,Desconocimiento del PEI,Modelo Pedagógico,Integración Familiar,Motivación Docente
225823000041,IED  EL NARANJAL,TOPAIPÍ,e5,Sugerencias,Acompañamiento personalizado,Metas de Gestión,Participación Comunitaria,Estrategias de Enseñanza,Evaluación de impacto
225823000041,IED  EL NARANJAL,TOPAIPÍ,e6,Logros,Modelo Pedagógico,Prácticas de Enseñanza,Evaluación,Reflexión,Diseño Curricular
225823000041,IED  EL NARANJAL,TOPAIPÍ,e6,Retos,Evaluación Calificativa,Acompañamiento Experiencial,Planeaciones pertinentes,Fortalecimiento técnico,Actualización pedagógica
225823000041,IED  EL NARANJAL,TOPAIPÍ,e6,Sugerencias,Análisis y Reflexión,Acompañamiento docente,Mejora Continua,Trabajo colaborativo docente,Evaluación formativa
225823000458,IERD SAN ANTONIO DE AGUILERA,TOPAIPÍ,e5,Logros,Reflexión Directiva,Ajuste Documental,Cambio de Prácticas,Implementación Pedagógica,Mejoramiento en pruebas
225823000458,IERD SAN ANTONIO DE AGUILERA,TOPAIPÍ,e5,Retos,Modelo Pedagógico,Desconocimiento del PEI,Ajustes Documentales,Capacitación Docente,Déficit de Personal
225823000458,IERD SAN ANTONIO DE AGUILERA,TOPAIPÍ,e5,Sugerencias,Estrategias de Enseñanza,Capacitación Docente,Participación Comunitaria,Metas de Gestión,Comunicación de Objetivos
225823000458,IERD SAN ANTONIO DE AGUILERA,TOPAIPÍ,e6,Logros,Modelo Pedagógico,Actividades Activas,Evaluación,Formación Continua,Cambio Metodológico
225823000458,IERD SAN ANTONIO DE AGUILERA,TOPAIPÍ,e6,Retos,Falta de recursos didácticos,Planeaciones pertinentes,Evaluación Calificativa,Modelo Magistral,Articulación entre áreas
225823000458,IERD SAN ANTONIO DE AGUILERA,TOPAIPÍ,e6,Sugerencias,Seguimiento de compromisos,Capacitación Docente,Análisis y Reflexión,Estrategias activas,Planeaciones de Clase
125823000291,IED DE TOPAIPI,TOPAIPÍ,e5,Logros,Coherencia en Planeaciones,Implementación Pedagógica,Objetivos Educativos,Acompañamiento Docente,Trabajo en equipo
125823000291,IED DE TOPAIPI,TOPAIPÍ,e5,Retos,Apatía docente,Falencias en comunicación,Desconocimiento del PEI,Motivación docente,Compromiso con el proyecto
125823000291,IED DE TOPAIPI,TOPAIPÍ,e5,Sugerencias,Comunicación de Objetivos,Participación Comunitaria,Estrategias de Enseñanza,Motivación Docente,Compromiso Institucional
125823000291,IED DE TOPAIPI,TOPAIPÍ,e6,Logros,Espacios de Discusión,Reflexión,Cambio Metodológico,Actividades Activas,Diseño Curricular
125823000291,IED DE TOPAIPI,TOPAIPÍ,e6,Retos,Modelo Magistral,Acompañamiento Experiencial,Propuestas pedagógicas integradas,Participación Familiar,Planeaciones pertinentes
125823000291,IED DE TOPAIPI,TOPAIPÍ,e6,Sugerencias,Acompañamiento docente,Estrategias activas,Mejora Continua,Análisis y Reflexión,Trabajo colaborativo docente
225839000121,IERD MARCO FIDEL SUAREZ,UBALÁ,e5,Logros,Modelo Pedagógico,Acompañamiento Docente,Cambio de Prácticas,Trabajo en equipo,Fortalecimiento
225839000121,IERD MARCO FIDEL SUAREZ,UBALÁ,e5,Retos,Evaluación de Impacto,Modelo Pedagógico,Integración Familiar,Deserción Escolar,Desarticulación SENA
225839000121,IERD MARCO FIDEL SUAREZ,UBALÁ,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Práctica Pedagógica,,
225839000121,IERD MARCO FIDEL SUAREZ,UBALÁ,e6,Logros,Reflexión,Cambio Metodológico,Evaluación,Actividades Activas,Modelo Pedagógico
225839000121,IERD MARCO FIDEL SUAREZ,UBALÁ,e6,Retos,Planeaciones coherentes,Evaluación formativa,Modelo Magistral,Infraestructura,Seguridad educativa
225839000121,IERD MARCO FIDEL SUAREZ,UBALÁ,e6,Sugerencias,Planeaciones de Clase,Evaluación formativa,Acompañamiento docente,Formación continua,Infraestructura
225839001071,IED INTEGRADO SANTA ROSA,UBALÁ,e5,Logros,Acompañamiento Docente,Implementación Pedagógica,Ajuste Documental,Proyecto de Seguimiento,Formación Transversal
225839001071,IED INTEGRADO SANTA ROSA,UBALÁ,e5,Retos,Apatía Familiar,Desconexión Proyectos Transversales,Inclusión Multigrado,Evaluación de Impacto,Desarticulación SENA
225839001071,IED INTEGRADO SANTA ROSA,UBALÁ,e5,Sugerencias,Modelo Pedagógico,Resignificación,Escuela Nueva,,
225839001071,IED INTEGRADO SANTA ROSA,UBALÁ,e6,Logros,Reflexión,Modelo Pedagógico,Prácticas de Enseñanza,Evaluación,Actividades Activas
225839001071,IED INTEGRADO SANTA ROSA,UBALÁ,e6,Retos,Evaluación Calificativa,Articulación entre áreas,Planeaciones pertinentes,Contexto estudiantil diverso,Formación docente
225839001071,IED INTEGRADO SANTA ROSA,UBALÁ,e6,Sugerencias,Planeaciones de Clase,Evaluación formativa,Estrategias de formación activa,Acompañamiento docente,Apoyo externo
225839000911,IED KENNEDY,UBALÁ,e5,Logros,Cambio de Prácticas,Trabajo en equipo,Implementación Pedagógica,Estrategias Activas,Proyección de Vida
225839000911,IED KENNEDY,UBALÁ,e5,Retos,Integración Familiar,Evaluación de Impacto,Aprendizaje Significativo,Desconexión Proyectos Transversales,Resolución de Conflictos
225839000911,IED KENNEDY,UBALÁ,e5,Sugerencias,Seguimiento y evaluación,Modelo Pedagógico,Mejora de prácticas,Trabajo en equipo,Entusiasmo por aprender
225839000911,IED KENNEDY,UBALÁ,e6,Logros,Prácticas de Enseñanza,Modelo Pedagógico,Actividades Activas,Evaluación,Diseño Curricular
225839000911,IED KENNEDY,UBALÁ,e6,Retos,Limitada sistematización,Recursos pedagógicos,Tecnología educativa,Propuestas pedagógicas integradas,Participación Familiar
225839000911,IED KENNEDY,UBALÁ,e6,Sugerencias,Análisis y Reflexión,Evaluación formativa,Estrategias activas,Seguimiento de compromisos,
425839001071,IED MAMBITA,UBALÁ,e5,Logros,Claridad en principios conceptuales,Trabajo en equipo,PEI,Estrategias Activas,Acompañamiento Docente
425839001071,IED MAMBITA,UBALÁ,e5,Retos,Resignificación PEI,Capacitación Docente,Implementación del Modelo,Estrategias Activas,Unificación de Criterios
425839001071,IED MAMBITA,UBALÁ,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Capacitación Docente,Metas de Gestión,Apoyo en Actividades
425839001071,IED MAMBITA,UBALÁ,e6,Logros,Modelo Pedagógico,Prácticas de Enseñanza,Evaluación,Actividades Activas,Reflexión
425839001071,IED MAMBITA,UBALÁ,e6,Retos,Planeaciones coherentes,Acompañamiento Experiencial,Seguimiento Docente,Propuestas pedagógicas integradas,Evaluación Calificativa
425839001071,IED MAMBITA,UBALÁ,e6,Sugerencias,Unificación de criterios,Trabajo colaborativo docente,Acompañamiento docente,Evaluación formativa,Planeaciones de Clase
125839000488,IED DE UBALA,UBALÁ,e5,Logros,Reflexión Directiva,Modelo Pedagógico,Aprendizaje Significativo,Dimensión Emocional,Trabajo en equipo
125839000488,IED DE UBALA,UBALÁ,e5,Retos,Modelo Pedagógico,Estrategias Activas,Aprendizaje Significativo,Educación Socioemocional,Ritmos de Aprendizaje
125839000488,IED DE UBALA,UBALÁ,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Estrategias de Enseñanza,,
225839000270,INSTITUTO NACIONAL DE PROMOCION SOCIAL DE UBALA,UBALÁ,e5,Logros,Acompañamiento Docente,Coherencia en Planeaciones,Modelo Pedagógico,Comunicación Asertiva,Relaciones Familia-Escuela
225839000270,INSTITUTO NACIONAL DE PROMOCION SOCIAL DE UBALA,UBALÁ,e5,Retos,Modelo Pedagógico,Estrategias Activas,Trabajo Reflexivo,Evaluación de Impacto,Inclusión de Estrategias Didácticas
225839000270,INSTITUTO NACIONAL DE PROMOCION SOCIAL DE UBALA,UBALÁ,e5,Sugerencias,Modelo Pedagógico,Participación Comunitaria,Trabajo en Red,Reflexiones,Práctica
125843000255,IED BOLÍVAR,UBATÉ,e1,Logros,Uso de TIC,Competencias TIC,Desarrollo de Habilidades,Planeación,Evaluación
125843000255,IED BOLÍVAR,UBATÉ,e1,Retos,Planeación Microcurricular,Competencias,Estrategias de Enseñanza,Integración TIC,Desarrollo Profesional
225843000063,IED EL VOLCÁN,UBATÉ,e1,Logros,Reflexión sobre Prácticas,Ajuste de Modelo,Armonización Teórica,Desarrollo de Habilidades,Evaluación
225843000063,IED EL VOLCÁN,UBATÉ,e1,Retos,Integración Curricular,Modelo Pedagógico,Estrategias de Enseñanza,Reflexión Pedagógica,Gestión Pedagógica
225843000063,IED EL VOLCÁN,UBATÉ,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Interacciones,Instrumentos de Evaluación,Modelo Pedagógico
225843000063,IED EL VOLCÁN,UBATÉ,e2,Retos,Planeación Educativa,Modelo Pedagógico,Espacios Pedagógicos,Estrategias de Éxito,Enfoque Pedagógico
225843000063,IED EL VOLCÁN,UBATÉ,e2,Sugerencias,Articulación Curricular,Herramienta de Seguimiento,Evaluación,Mejora Continua,Competencias Requeridas
225843000063,IED EL VOLCÁN,UBATÉ,e3,Logros,Reflexión Pedagógica,Práctica Reflexiva,Diálogo Reflexivo,Trabajo Colaborativo,Reconocimiento de Habilidades
225843000063,IED EL VOLCÁN,UBATÉ,e3,Retos,Reflexión Crítica,Práctica Reflexiva,Acompañamiento Docente,Comunidad Escolar,Estrategias de Mejora
225843000063,IED EL VOLCÁN,UBATÉ,e3,Sugerencias,Reflexión Colaborativa,Calidad Educativa,Socialización de Iniciativas,Mejora de Prácticas,Innovación Didáctica
225843000063,IED EL VOLCÁN,UBATÉ,e4,Logros,Fortalecimiento emocional,Regulación de emociones,Habilidades Sociales,Práctica Pedagógica,Compromiso Docente
225843000063,IED EL VOLCÁN,UBATÉ,e4,Retos,Integración Neurociencia,Gestión Emocional,Planeación,Prácticas Pedagógicas,Motivación Estudiantil
225843000063,IED EL VOLCÁN,UBATÉ,e4,Sugerencias,Formación Continua,Neurociencias,Inteligencia Emocional,Comunidad Educativa,Buenas Prácticas
525843000017,IED BRUSELAS,UBATÉ,e1,Logros,Ajuste de Modelo,Reflexión sobre Prácticas,Evaluación,Planeación,Mejora Continua
525843000017,IED BRUSELAS,UBATÉ,e1,Retos,Evaluación,Ajustes Documentales,Ruralidad,Modelo Pedagógico,Gestión Pedagógica
525843000017,IED BRUSELAS,UBATÉ,e2,Logros,Planeación Curricular,Práctica de Enseñanza,Interacciones,Evaluación,Mejora Continua
525843000017,IED BRUSELAS,UBATÉ,e2,Retos,Reflexión sobre Práctica,Apoyo Docente,Diseño Curricular,Evaluación Educativa,Micro Currículo
525843000017,IED BRUSELAS,UBATÉ,e2,Sugerencias,Transversalización,Actividades Significativas,Aprendizaje Activo,Herramienta de Seguimiento,Diagnóstico
525843000017,IED BRUSELAS,UBATÉ,e3,Logros,Reflexión Pedagógica,Comunicación Efectiva,Mejora de Prácticas,Práctica Reflexiva,Planeación y Evaluación
525843000017,IED BRUSELAS,UBATÉ,e3,Retos,Planeación,Acompañamiento Docente,Reflexión Colaborativa,Comunicación,Estrategias de Mejora
525843000017,IED BRUSELAS,UBATÉ,e3,Sugerencias,Reflexión Colaborativa,Retroalimentación,Socialización de Iniciativas,Transversalidad,Mejora de Prácticas
525843000017,IED BRUSELAS,UBATÉ,e4,Logros,Neurociencias,Regulación de emociones,Práctica Educativa,Compromiso Docente,Estrategias de Abordaje
525843000017,IED BRUSELAS,UBATÉ,e4,Retos,Integración Neurociencia,Formación Docente,Actualización Científica,Prácticas Pedagógicas,Gestión Emocional
525843000017,IED BRUSELAS,UBATÉ,e4,Sugerencias,Neurociencias,Proyectos de Aprendizaje,Implementación,Formación Continua,Acompañamiento Docente
125843000247,IED ESCUELA NORMAL SUPERIOR,UBATÉ,e5,Logros,Reflexión Directiva,Modelo Pedagógico,Implementación Pedagógica,Investigación,Redes de Investigación
125843000247,IED ESCUELA NORMAL SUPERIOR,UBATÉ,e5,Retos,Implementación del Modelo,Capacitación Docente,Trabajo Reflexivo,Evaluación de Impacto,Estrategias Activas
125843000247,IED ESCUELA NORMAL SUPERIOR,UBATÉ,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Desarrollo del Pensamiento Crítico,Compartir de Saberes,Investigación Educativa
125851000116,IED MANUEL MURILLO TORO,ÚTICA,e5,Logros,Implementación Pedagógica,Trabajo en equipo,PEI,Compromisos propios,Sentido de pertenencia
125851000116,IED MANUEL MURILLO TORO,ÚTICA,e5,Retos,Implementación del Modelo,Ajustes Documentales,Tecnología,Comunidad Educativa,Zona de Confort
125851000116,IED MANUEL MURILLO TORO,ÚTICA,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Diagnóstico de necesidades,Estrategias de Enseñanza,Comunicación de Objetivos
125851000116,IED MANUEL MURILLO TORO,ÚTICA,e6,Logros,Modelo Pedagógico,Cambio Metodológico,Diseño Curricular,Espacios de Discusión,Reflexión
125851000116,IED MANUEL MURILLO TORO,ÚTICA,e6,Retos,Articulación entre áreas,Resistencia al cambio,Modelo Magistral,Deserción estudiantil,Planeaciones coherentes
125851000116,IED MANUEL MURILLO TORO,ÚTICA,e6,Sugerencias,Modelo pedagógico cooperativista,Planeaciones de Clase,Mejora Continua,Evaluación formativa,Capacitación específica
125506000197,IED VENECIA,VENECIA,e5,Logros,Modelo Pedagógico,Comunicación Asertiva,Objetivos Educativos,Oportunidades de Mejora,Aplicación en el Aula
125506000197,IED VENECIA,VENECIA,e5,Retos,Compromiso social,Estrategias Activas,Conciencia ambiental,Capacitación Docente,Apoyo individualizado
125506000197,IED VENECIA,VENECIA,e5,Sugerencias,Modelo Pedagógico,Aprendizaje Significativo,Estrategias de Enseñanza,Trabajo en Equipo,Objetivos Comunes
125506000197,IED VENECIA,VENECIA,e6,Logros,Espacios de Discusión,Modelo Pedagógico,Prácticas de Enseñanza,Estrategias Colaborativas,Intercambio de Experiencias
125506000197,IED VENECIA,VENECIA,e6,Retos,Limitaciones de tiempo,Articulación entre áreas,Reflexión docente,Debate pedagógico,Planeación y evaluación por competencias
125506000197,IED VENECIA,VENECIA,e6,Sugerencias,Estrategias colaborativas,Acompañamiento docente,Mejora Continua,Evaluación formativa,Estrategias activas
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e3,Logros,Reflexión Pedagógica,Evaluación,Uso Tecnológico Responsable,Fortalecimiento Docente,Aprendizaje Basado en Proyectos
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e3,Retos,Comunicación,Reflexión Crítica,Acompañamiento Docente,Formación Continua,Comunidad Escolar
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e3,Sugerencias,Reflexión Colaborativa,Mejora de Prácticas,Investigación,Recursos Educativos,Transversalidad
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e4,Logros,Habilidades Sociales,Regulación de emociones,Práctica Docente,Neurociencias,Estrategias de Abordaje
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e4,Retos,Neuroeducación,Estrategias Pedagógicas,Aprendizaje Significativo,Condiciones Socioculturales,Diagnósticos Cognitivos
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e4,Sugerencias,Participación Grupal,Buenas Prácticas,Desarrollo Cognitivo,Inteligencia Emocional,Colaboración Docente
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e5,Logros,Trabajo en equipo,PEI,Modelo Pedagógico,Reflexión Directiva,Reconocimiento Institucional
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e5,Retos,Fortalecer el componente social,Vincular a la familia,Aprendizaje Significativo,Cambio del paradigma de la evaluación,Procesos de articulación interdisciplinares
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Trabajo Interdisciplinario,Reflexiones,Sistematicación de Experiencias
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e6,Logros,Modelo Pedagógico,Reflexión,Formación Continua,Prácticas de Enseñanza,Capacitación
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e6,Retos,Mejoramiento Institucional,Propuestas pedagógicas integradas,Planeaciones pertinentes,Acompañamiento Experiencial,Innovación educativa
125862000355,INSTITUCION EDUCATIVA DEPARTAMENTAL  FIDEL LEON TRIANA,VERGARA,e6,Sugerencias,Análisis de realidad,Mejora Continua,Participación familiar,Evaluación formativa,Planeaciones de Clase
225862000490,IED LA ESPERANZA,VERGARA,e5,Logros,Reflexión Directiva,Implementación Pedagógica,Coherencia en Planeaciones,Evaluación Formativa,Escuela Nueva
225862000490,IED LA ESPERANZA,VERGARA,e5,Retos,Desconocimiento del PEI,Modelo Pedagógico,Integración Familiar,Desarticulación SENA,Estrategias Activas
225862000490,IED LA ESPERANZA,VERGARA,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Participación Comunitaria,Diagnóstico de necesidades,Ajustes Documentales
225862000490,IED LA ESPERANZA,VERGARA,e6,Logros,Modelo Pedagógico,Liderazgo,Calidad de la Educación,Estándares Académicos,Diseño Curricular
225862000490,IED LA ESPERANZA,VERGARA,e6,Retos,Acompañamiento Experiencial,Articulación entre áreas,Conectividad,Participación Familiar,Propuestas pedagógicas integradas
